id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,Superhost_Status,price_per_guest,host_size_group
39578015,115217044,2017-02-06,,2,3,t,Fairview,49.27,-123.14,Private room,2,,1,125.00,15,0,2,5.00,0.05,Missing,62.50,Multi Listing Host
42360114,164329859,2017-12-26,f,3,3,t,Grandview-Woodland,49.27,-123.07,Entire home/apt,1,1,1,125.00,2,0,0,,,No,125.00,Multi Listing Host
43997233,46346140,2015-10-12,t,1,1,t,Mount Pleasant,49.26,-123.08,Entire home/apt,2,,1,125.00,2,152,177,4.96,5.22,Yes,62.50,Single Listing Host
45243636,23786249,2014-11-15,,2,2,t,Downtown,49.28,-123.13,Entire home/apt,1,1,1,125.00,30,260,7,4.86,0.22,Missing,125.00,Multi Listing Host
45289832,106642004,2016-12-08,f,1,1,t,Downtown Eastside,49.28,-123.11,Entire home/apt,2,1,1,125.00,90,263,0,,,No,62.50,Single Listing Host
46793928,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,143,7,5.00,0.26,No,62.50,Multi Listing Host
46813733,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,8,8,3.88,0.28,No,62.50,Multi Listing Host
46877252,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,143,10,4.70,0.35,No,62.50,Multi Listing Host
46878960,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,177,9,4.44,0.35,No,62.50,Multi Listing Host
46898223,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,107,7,4.86,0.3,No,62.50,Multi Listing Host
47054062,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,126,5,4.20,0.21,No,62.50,Multi Listing Host
47054554,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,126,7,4.57,0.25,No,62.50,Multi Listing Host
47055165,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,94,5,4.60,0.26,No,62.50,Multi Listing Host
48019527,5946830,2013-04-16,t,4,4,t,Mount Pleasant,49.26,-123.10,Entire home/apt,3,1,1,125.00,29,115,8,4.75,0.4,Yes,41.67,Multi Listing Host
48124906,388099921,2021-02-10,,1,1,t,South Cambie,49.24,-123.12,Private room,2,,1,125.00,1,66,101,4.49,4.12,Missing,62.50,Single Listing Host
48214228,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,138,8,4.13,0.37,No,62.50,Multi Listing Host
48227761,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,161,4,4.50,0.19,No,62.50,Multi Listing Host
48228018,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,128,4,3.75,0.21,No,62.50,Multi Listing Host
49111180,134758907,2017-06-12,f,12,15,t,Downtown,49.29,-123.13,Entire home/apt,3,1,2,125.00,30,65,0,,,No,41.67,Multi Listing Host
49532581,186084821,2018-04-24,t,3,4,t,Riley Park,49.25,-123.10,Entire home/apt,2,2,2,125.00,30,21,52,4.96,2.23,Yes,62.50,Multi Listing Host
49598996,4292086,2012-11-30,t,20,63,t,Downtown Eastside,49.28,-123.10,Entire home/apt,2,1,1,125.00,30,328,6,5.00,0.25,Yes,62.50,Multi Listing Host
50031333,13466956,2017-08-11,t,1,1,t,Riley Park,49.26,-123.11,Entire home/apt,2,1,1,125.00,2,258,68,4.93,2.85,Yes,62.50,Single Listing Host
52515511,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,,125.00,30,171,2,5.00,0.17,No,62.50,Multi Listing Host
52613490,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,39,4,4.75,0.3,No,62.50,Multi Listing Host
53052416,3384736,2012-08-27,t,1,1,t,Grandview-Woodland,49.26,-123.07,Entire home/apt,3,2,2,125.00,30,85,5,4.80,0.29,Yes,41.67,Single Listing Host
53862186,134758907,2017-06-12,f,12,15,t,Downtown,49.29,-123.13,Entire home/apt,3,1,2,125.00,30,77,4,4.50,0.3,No,41.67,Multi Listing Host
54332008,16690579,2014-06-12,f,1,3,t,Mount Pleasant,49.26,-123.08,Entire home/apt,2,1,1,125.00,30,7,2,5.00,0.17,No,62.50,Multi Listing Host
5.70291E+17,446824715,2022-02-25,,1,1,t,Kitsilano,49.27,-123.17,Private room,2,,1,125.00,2,9,21,4.95,1.55,Missing,62.50,Single Listing Host
5.75852E+17,7336162,2013-07-07,t,2,9,t,West End,49.29,-123.14,Entire home/apt,4,,1,125.00,30,8,3,4.33,0.22,Yes,31.25,Multi Listing Host
5.88548E+17,81547881,2016-07-03,t,1,2,t,Downtown Eastside,49.28,-123.10,Entire home/apt,2,1,1,125.00,30,307,5,5.00,0.61,Yes,62.50,Multi Listing Host
6.58623E+17,379865041,2020-12-12,f,4,4,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,125.00,30,247,3,5.00,0.32,No,62.50,Multi Listing Host
6.68873E+17,438262284,2021-12-30,t,1,1,t,Dunbar Southlands,49.26,-123.19,Entire home/apt,4,1,1,125.00,30,351,3,5.00,0.3,Yes,31.25,Single Listing Host
6.81208E+17,390910780,2021-03-03,f,4,7,t,Marpole,49.21,-123.12,Entire home/apt,2,1,1,125.00,30,107,3,5.00,0.43,No,62.50,Multi Listing Host
6.863E+17,155991788,2017-10-24,t,2,2,t,Victoria-Fraserview,49.23,-123.06,Entire home/apt,4,1,2,125.00,2,89,47,4.91,4.8,Yes,31.25,Multi Listing Host
6.94875E+17,215026365,2018-09-12,,13,28,t,Riley Park,49.25,-123.09,Private room,3,,1,125.00,1,364,1,1.00,0.1,Missing,41.67,Multi Listing Host
6.96353E+17,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,140,4,4.75,0.54,No,62.50,Multi Listing Host
6.96359E+17,378134107,2020-12-03,f,23,39,f,Downtown,49.28,-123.13,Entire home/apt,2,,1,125.00,30,145,3,5.00,0.51,No,62.50,Multi Listing Host
6.96383E+17,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,98,0,,,No,62.50,Multi Listing Host
7.00805E+17,378134107,2020-12-03,f,23,39,f,Downtown,49.27,-123.13,Entire home/apt,2,,1,125.00,30,126,1,5.00,0.17,No,62.50,Multi Listing Host
7.10228E+17,378134107,2020-12-03,f,23,39,f,Downtown,49.28,-123.13,Entire home/apt,2,,1,125.00,30,145,3,5.00,0.41,No,62.50,Multi Listing Host
7.12227E+17,8186470,2013-08-15,f,1,8,t,Riley Park,49.24,-123.10,Private room,2,2,1,125.00,30,308,0,,,No,62.50,Multi Listing Host
7.39838E+17,31687730,2015-04-21,t,2,2,t,Riley Park,49.25,-123.10,Entire home/apt,2,,1,125.00,2,5,4,5.00,0.52,Yes,62.50,Multi Listing Host
7.61701E+17,95217850,2016-09-15,f,36,37,t,Downtown,49.27,-123.13,Entire home/apt,2,1,1,125.00,30,280,1,4.00,0.94,No,62.50,Multi Listing Host
7.62489E+17,349804247,2020-06-12,,59,81,t,Marpole,49.22,-123.14,Entire home/apt,4,2,3,125.00,30,62,2,5.00,0.97,Missing,31.25,Multi Listing Host
7.79642E+17,76844465,2016-06-09,,1,1,t,Kensington-Cedar Cottage,49.26,-123.06,Private room,4,,1,125.00,2,95,23,5.00,4.69,Missing,31.25,Single Listing Host
7.82732E+17,197127241,2018-06-21,t,6,14,t,Kitsilano,49.27,-123.16,Entire home/apt,3,1,2,125.00,30,239,3,5.00,0.87,Yes,41.67,Multi Listing Host
7.90584E+17,419140135,2021-08-19,t,5,5,t,Kensington-Cedar Cottage,49.24,-123.07,Entire home/apt,2,1,1,125.00,1,282,22,4.91,5.24,Yes,62.50,Multi Listing Host
7.91512E+17,21138739,2014-09-09,f,1,1,t,West End,49.29,-123.13,Entire home/apt,2,1,1,125.00,30,283,0,,,No,62.50,Single Listing Host
7.9889E+17,111858301,2017-01-17,t,3,7,t,Riley Park,49.25,-123.10,Entire home/apt,2,1,1,125.00,1,290,21,4.76,5.25,Yes,62.50,Multi Listing Host
8.02943E+17,327820942,2020-01-15,f,1,1,t,Renfrew-Collingwood,49.24,-123.05,Entire home/apt,4,1,1,125.00,2,32,13,5.00,2.79,No,31.25,Single Listing Host
8.15224E+17,357531934,2020-07-20,,14,53,t,Riley Park,49.25,-123.09,Entire home/apt,2,,1,125.00,1,355,2,3.50,0.72,Missing,62.50,Multi Listing Host
8.27837E+17,125408114,2017-04-11,t,12,13,t,Downtown Eastside,49.28,-123.10,Entire home/apt,2,1,1,125.00,30,341,0,,,Yes,62.50,Multi Listing Host
8.39934E+17,503866803,2023-03-04,f,1,1,t,Hastings-Sunrise,49.27,-123.04,Entire home/apt,2,1,1,125.00,1,222,22,4.95,10.48,No,62.50,Single Listing Host
8.48604E+17,125408114,2017-04-11,t,12,13,t,Downtown,49.28,-123.11,Entire home/apt,2,1,1,125.00,30,327,0,,,Yes,62.50,Multi Listing Host
8.79287E+17,472913972,2022-08-02,f,4,11,t,Killarney,49.23,-123.04,Entire home/apt,4,1,2,125.00,1,330,1,5.00,0.68,No,31.25,Multi Listing Host
8.89948E+17,95217850,2016-09-15,f,36,37,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,125.00,30,287,0,,,No,62.50,Multi Listing Host
9.02529E+17,214865871,2018-09-11,f,1,1,t,Grandview-Woodland,49.27,-123.06,Entire home/apt,4,2,2,125.00,30,31,0,,,No,31.25,Single Listing Host
9.03156E+17,80332679,2016-06-27,f,1,2,f,Dunbar Southlands,49.24,-123.19,Entire home/apt,5,2,3,125.00,30,46,0,,,No,25.00,Multi Listing Host
9.08678E+17,125408114,2017-04-11,t,12,13,t,Downtown,49.28,-123.11,Entire home/apt,2,,1,125.00,30,267,0,,,Yes,62.50,Multi Listing Host
34720427,259308579,2019-05-02,f,2,2,t,Hastings-Sunrise,49.28,-123.05,Entire home/apt,2,1,1,126.00,2,60,91,4.34,1.88,No,63.00,Multi Listing Host
35615014,109944606,2017-01-05,t,1,1,t,Marpole,49.21,-123.14,Entire home/apt,2,1,1,126.00,2,251,150,4.97,3.09,Yes,63.00,Single Listing Host
42183453,8241373,2013-08-18,t,2,2,t,Sunset,49.23,-123.09,Private room,2,1,1,126.00,3,213,59,4.83,1.47,Yes,63.00,Multi Listing Host
43533212,24407946,2014-12-02,t,2,3,t,Downtown Eastside,49.28,-123.09,Entire home/apt,4,2,2,126.00,30,111,18,5.00,0.5,Yes,31.50,Multi Listing Host
48682875,319023064,2019-12-19,t,5,5,t,Downtown Eastside,49.28,-123.10,Entire home/apt,4,1,2,126.00,2,67,198,4.80,7.31,Yes,31.50,Multi Listing Host
53313024,431617447,2021-11-12,t,5,5,t,Strathcona,49.27,-123.10,Entire home/apt,4,2,3,126.00,2,60,127,4.86,6.68,Yes,31.50,Multi Listing Host
6.16678E+17,456822362,2022-04-30,t,1,2,t,Marpole,49.21,-123.13,Entire home/apt,3,1,2,126.00,2,314,52,4.96,4.2,Yes,42.00,Multi Listing Host
6.24599E+17,34069364,2015-05-23,t,1,2,f,Grandview-Woodland,49.27,-123.07,Entire home/apt,2,1,1,126.00,3,8,19,4.84,1.66,Yes,63.00,Multi Listing Host
6.3603E+17,127896195,2017-04-27,f,2,3,t,Fairview,49.26,-123.12,Entire home/apt,2,1,2,126.00,2,158,53,4.64,4.27,No,63.00,Multi Listing Host
6.87627E+17,254347712,2019-04-09,f,2,2,t,West End,49.28,-123.14,Entire home/apt,2,1,1,126.00,4,0,6,4.67,0.76,No,63.00,Multi Listing Host
7.1671E+17,155991788,2017-10-24,t,2,2,t,Victoria-Fraserview,49.23,-123.06,Entire home/apt,4,1,2,126.00,2,77,31,4.81,3.52,Yes,31.50,Multi Listing Host
7.4269E+17,475169054,2022-08-15,,8,8,t,Dunbar Southlands,49.25,-123.18,Private room,2,,1,126.00,1,163,6,4.83,1.4,Missing,63.00,Multi Listing Host
7.68161E+17,486251819,2022-11-03,t,5,6,t,Downtown Eastside,49.28,-123.11,Entire home/apt,3,2,2,126.00,2,62,40,4.90,6.56,Yes,42.00,Multi Listing Host
8.36196E+17,293520932,2019-09-09,f,1,1,f,Renfrew-Collingwood,49.25,-123.04,Entire home/apt,2,1,2,126.00,3,19,10,5.00,3.06,No,63.00,Single Listing Host
8.56908E+17,507420157,2023-03-28,f,1,1,t,Sunset,49.22,-123.11,Entire home/apt,3,2,2,126.00,1,38,9,4.56,4.43,No,42.00,Single Listing Host
8.72369E+17,333426323,2020-02-04,,30,87,t,Downtown,49.28,-123.12,Entire home/apt,3,1,2,126.00,30,276,0,,,Missing,42.00,Multi Listing Host
8.75708E+17,473893690,2022-08-08,,12,17,t,Arbutus Ridge,49.24,-123.16,Private room,1,,1,126.00,15,179,0,,,Missing,126.00,Multi Listing Host
8.92647E+17,488647995,2022-11-21,,2,4,f,Strathcona,49.28,-123.09,Private room,1,,1,126.00,2,349,0,,,Missing,126.00,Multi Listing Host
8.95837E+17,473893690,2022-08-08,,12,17,t,Arbutus Ridge,49.24,-123.16,Private room,1,,1,126.00,15,364,0,,,Missing,126.00,Multi Listing Host
32746,52118,2009-11-07,,3,9,f,Downtown,49.28,-123.11,Entire home/apt,3,1,2,127.00,30,283,87,4.27,0.56,Missing,42.33,Multi Listing Host
5104965,26374910,2015-01-19,,8,9,t,Shaughnessy,49.24,-123.15,Entire home/apt,2,1,1,127.00,1,279,12,4.92,4.86,Missing,63.50,Multi Listing Host
12606189,56384031,2016-01-27,f,5,10,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,127.00,30,349,45,4.87,0.53,No,63.50,Multi Listing Host
15260043,29968014,2015-03-25,t,1,6,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,127.00,30,116,32,4.84,0.4,Yes,63.50,Multi Listing Host
22326190,20246084,2014-08-19,t,1,1,t,Renfrew-Collingwood,49.25,-123.05,Entire home/apt,2,1,2,127.00,1,73,241,4.83,3.64,Yes,63.50,Single Listing Host
25103609,5438862,2013-03-12,,5,5,t,Oakridge,49.23,-123.11,Private room,1,,1,127.00,2,50,91,4.90,1.48,Missing,127.00,Multi Listing Host
32186644,187202799,2018-05-01,t,1,1,t,South Cambie,49.25,-123.12,Entire home/apt,2,1,1,127.00,2,56,130,4.97,2.53,Yes,63.50,Single Listing Host
34127668,100126387,2016-10-18,t,1,1,t,Sunset,49.23,-123.09,Entire home/apt,2,1,1,127.00,3,72,99,4.99,2,Yes,63.50,Single Listing Host
39390429,69754890,2016-05-01,t,7,14,t,Downtown,49.27,-123.12,Entire home/apt,2,1,1,127.00,30,268,12,5.00,0.29,Yes,63.50,Multi Listing Host
45723370,205309212,2018-07-26,f,4,8,t,Shaughnessy,49.25,-123.13,Entire home/apt,4,2,2,127.00,30,97,7,3.86,0.25,No,31.75,Multi Listing Host
45911684,134758907,2017-06-12,f,12,15,t,West End,49.28,-123.13,Entire home/apt,2,1,1,127.00,30,340,3,4.67,0.16,No,63.50,Multi Listing Host
46876859,378639036,2020-12-07,f,1,1,t,Hastings-Sunrise,49.27,-123.05,Entire home/apt,6,2,3,127.00,30,143,11,4.64,0.42,No,21.17,Single Listing Host
49174307,82014026,2016-07-06,f,1,1,t,Renfrew-Collingwood,49.26,-123.04,Entire home/apt,4,2,2,127.00,1,46,98,4.30,3.81,No,31.75,Single Listing Host
6.50716E+17,231663454,2018-12-20,f,37,225,t,Downtown Eastside,49.28,-123.11,Entire home/apt,3,2,2,127.00,60,290,1,4.00,0.12,No,42.33,Multi Listing Host
6.50887E+17,174405906,2018-02-20,f,7,13,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,127.00,30,314,4,4.75,0.38,No,63.50,Multi Listing Host
6.69831E+17,69910679,2016-05-02,,4,11,t,Dunbar Southlands,49.25,-123.18,Private room,1,,1,127.00,30,227,1,5.00,0.24,Missing,127.00,Multi Listing Host
8.45762E+17,231386672,2018-12-19,f,2,3,t,Renfrew-Collingwood,49.24,-123.05,Entire home/apt,5,2,3,127.00,1,105,9,5.00,3.91,No,25.40,Multi Listing Host
4225233,5255749,2013-02-27,t,2,2,t,West End,49.28,-123.12,Entire home/apt,2,1,1,128.00,30,221,63,4.84,0.6,Yes,64.00,Multi Listing Host
7875222,6764427,2013-06-06,f,1,3,t,Fairview,49.26,-123.13,Entire home/apt,3,,2,128.00,3,252,223,4.74,2.35,No,42.67,Multi Listing Host
14868541,92295148,2016-08-28,t,1,1,t,Kensington-Cedar Cottage,49.25,-123.08,Entire home/apt,3,1,3,128.00,2,49,17,4.82,1.67,Yes,42.67,Single Listing Host
32646786,924826,2011-08-05,t,2,2,t,Kitsilano,49.27,-123.16,Entire home/apt,2,1,1,128.00,1,185,270,4.86,5.24,Yes,64.00,Multi Listing Host
41510288,21600910,2014-09-21,,2,3,f,Dunbar Southlands,49.24,-123.18,Private room,1,,1,128.00,1,0,0,,,Missing,128.00,Multi Listing Host
45531730,368622183,2020-09-21,t,1,1,t,Downtown,49.27,-123.13,Entire home/apt,2,1,1,128.00,30,122,10,4.80,0.46,Yes,64.00,Single Listing Host
46101575,373618823,2020-10-28,,1,2,t,Dunbar Southlands,49.25,-123.19,Private room,2,,2,128.00,3,0,2,4.50,0.07,Missing,64.00,Multi Listing Host
52290090,46310026,2015-10-11,f,1,1,t,Kensington-Cedar Cottage,49.24,-123.09,Entire home/apt,4,1,2,128.00,2,65,53,4.66,2.57,No,32.00,Single Listing Host
6.69059E+17,34089007,2015-05-24,t,1,3,t,Victoria-Fraserview,49.23,-123.07,Entire home/apt,3,1,2,128.00,3,120,22,4.91,2.28,Yes,42.67,Multi Listing Host
7.16963E+17,75334466,2016-06-02,,7,10,t,Dunbar Southlands,49.24,-123.17,Private room,2,,1,128.00,1,158,10,4.80,1.12,Missing,64.00,Multi Listing Host
8.61167E+17,496639208,2023-01-17,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,128.00,30,28,0,,,No,64.00,Single Listing Host
8.83363E+17,2085265,2012-04-06,,1,4,t,Grandview-Woodland,49.28,-123.06,Private room,4,,4,128.00,3,132,2,5.00,2,Missing,32.00,Multi Listing Host
8.9002E+17,460059873,2022-05-20,t,13,13,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,128.00,30,37,0,,,Yes,64.00,Multi Listing Host
73841,386761,2011-02-11,t,1,9,t,Downtown,49.28,-123.12,Entire home/apt,3,1,1,129.00,30,222,20,4.74,0.14,Yes,43.00,Multi Listing Host
5638429,29221250,2015-03-12,t,1,3,t,Downtown,49.28,-123.12,Entire home/apt,4,1,2,129.00,30,269,61,4.87,0.62,Yes,32.25,Multi Listing Host
7812180,12453936,2014-02-21,f,2,2,t,Mount Pleasant,49.26,-123.10,Entire home/apt,2,1,1,129.00,1,3,78,4.60,1.2,No,64.50,Multi Listing Host
15471901,80571916,2016-06-28,f,4,6,t,Downtown,49.28,-123.13,Entire home/apt,2,,1,129.00,31,244,59,4.54,0.74,No,64.50,Multi Listing Host
24253909,180824391,2018-03-27,,1,4,t,Dunbar Southlands,49.26,-123.18,Private room,2,,1,129.00,2,115,83,4.82,1.33,Missing,64.50,Multi Listing Host
24886919,188147834,2018-05-06,f,1,1,f,Downtown,49.28,-123.12,Entire home/apt,2,1,1,129.00,2,0,8,4.63,0.13,No,64.50,Single Listing Host
28374232,97674864,2016-10-02,t,2,2,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,129.00,30,215,11,5.00,0.27,Yes,64.50,Multi Listing Host
32160848,216510476,2018-09-21,f,1,2,t,Downtown,49.28,-123.12,Entire home/apt,2,1,1,129.00,1,0,0,,,No,64.50,Multi Listing Host
33073432,248904733,2019-03-14,f,1,1,t,Victoria-Fraserview,49.22,-123.06,Entire home/apt,4,2,2,129.00,2,96,134,4.75,2.63,No,32.25,Single Listing Host
34480865,242342369,2019-02-10,,1,3,f,Downtown,49.27,-123.10,Private room,1,,1,129.00,3,0,6,4.80,0.12,Missing,129.00,Multi Listing Host
36299582,13141879,2014-03-15,f,1,1,t,Kitsilano,49.26,-123.18,Entire home/apt,2,,1,129.00,2,154,36,4.81,0.78,No,64.50,Single Listing Host
36672683,42994727,2015-08-31,f,1,1,t,Kitsilano,49.26,-123.15,Entire home/apt,2,1,,129.00,30,282,28,4.82,0.6,No,64.50,Single Listing Host
37526079,222864999,2018-10-27,t,1,2,t,Kensington-Cedar Cottage,49.26,-123.07,Entire home/apt,2,1,1,129.00,2,133,130,4.98,2.98,Yes,64.50,Multi Listing Host
37745127,79379,2010-02-09,,7,17,t,West Point Grey,49.26,-123.21,Private room,1,,1,129.00,30,179,4,5.00,0.09,Missing,129.00,Multi Listing Host
40041328,102693540,2016-11-06,f,1,1,t,Downtown,49.28,-123.12,Entire home/apt,2,,1,129.00,30,114,2,5.00,0.05,No,64.50,Single Listing Host
40807546,294550579,2019-09-13,t,2,2,t,Kensington-Cedar Cottage,49.25,-123.07,Entire home/apt,6,2,3,129.00,2,0,31,4.74,0.74,Yes,21.50,Multi Listing Host
41663354,62334654,2016-03-09,f,1,1,t,Riley Park,49.24,-123.10,Entire home/apt,4,2,2,129.00,30,281,6,5.00,0.16,No,32.25,Single Listing Host
43215530,80571916,2016-06-28,f,4,6,t,Downtown,49.27,-123.12,Entire home/apt,2,,1,129.00,31,290,7,4.86,0.32,No,64.50,Multi Listing Host
43497728,11207116,2014-01-11,f,13,18,t,West End,49.28,-123.13,Entire home/apt,4,2,4,129.00,30,81,3,4.00,0.29,No,32.25,Multi Listing Host
48004157,231663454,2018-12-20,f,37,225,t,West End,49.28,-123.13,Entire home/apt,2,,1,129.00,30,124,5,4.00,0.26,No,64.50,Multi Listing Host
49227757,397101357,2021-04-15,t,1,1,t,Mount Pleasant,49.27,-123.11,Entire home/apt,2,1,1,129.00,30,105,11,5.00,0.46,Yes,64.50,Single Listing Host
49633437,503127636,2023-02-27,f,12,14,f,Downtown,49.28,-123.12,Entire home/apt,2,,,129.00,30,328,6,4.33,0.26,No,64.50,Multi Listing Host
53580140,410585283,2021-07-03,t,1,1,t,Renfrew-Collingwood,49.24,-123.04,Entire home/apt,6,2,,129.00,1,290,49,4.76,2.73,Yes,21.50,Single Listing Host
6.11405E+17,105481270,2016-11-28,t,1,1,t,West End,49.28,-123.12,Entire home/apt,4,2,2,129.00,30,278,4,5.00,0.42,Yes,32.25,Single Listing Host
6.23096E+17,56086064,2016-01-25,t,1,1,t,Downtown,49.27,-123.12,Entire home/apt,2,1,1,129.00,30,183,4,5.00,0.47,Yes,64.50,Single Listing Host
6.32131E+17,459800169,2022-05-18,t,1,1,t,Downtown,49.27,-123.12,Entire home/apt,5,1,2,129.00,30,130,41,4.83,3.25,Yes,25.80,Single Listing Host
6.35091E+17,460815194,2022-05-24,t,2,2,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,129.00,30,113,3,5.00,0.34,Yes,64.50,Multi Listing Host
6.40109E+17,5459685,2013-03-14,f,2,6,t,Renfrew-Collingwood,49.24,-123.06,Entire home/apt,3,1,1,129.00,5,40,8,4.50,0.71,No,43.00,Multi Listing Host
6.43595E+17,378731016,2020-12-07,t,1,3,t,Hastings-Sunrise,49.27,-123.05,Entire home/apt,2,1,1,129.00,2,0,10,5.00,0.95,Yes,64.50,Multi Listing Host
6.81792E+17,387722461,2021-02-08,,12,13,t,Kitsilano,49.26,-123.16,Private room,2,,1,129.00,1,137,22,4.77,2.14,Missing,64.50,Multi Listing Host
7.0788E+17,9250945,2013-10-05,f,1,1,t,Kitsilano,49.27,-123.18,Entire home/apt,2,1,1,129.00,30,153,9,4.44,0.97,No,64.50,Single Listing Host
7.54474E+17,349804247,2020-06-12,,59,81,t,Mount Pleasant,49.26,-123.10,Entire home/apt,3,1,1,129.00,30,51,1,5.00,1,Missing,43.00,Multi Listing Host
7.81945E+17,420199228,2021-08-26,t,1,2,t,West End,49.28,-123.13,Entire home/apt,3,1,2,129.00,30,13,3,5.00,0.73,Yes,43.00,Multi Listing Host
7.92768E+17,146353109,2017-08-16,t,6,7,t,Downtown,49.29,-123.12,Entire home/apt,4,1,2,129.00,2,134,8,5.00,1.71,Yes,32.25,Multi Listing Host
8.03768E+17,227662329,2018-11-26,f,144,221,t,Fairview,49.26,-123.14,Entire home/apt,2,,1,129.00,30,246,0,,,No,64.50,Multi Listing Host
8.0382E+17,15114362,2014-05-05,f,4,4,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,129.00,30,0,1,5.00,0.36,No,64.50,Multi Listing Host
9.0291E+17,447797344,2022-03-03,,14,17,t,West Point Grey,49.26,-123.20,Private room,2,,1,129.00,4,83,0,,,Missing,64.50,Multi Listing Host
9.03315E+17,447094701,2022-02-27,f,10,10,t,Downtown,49.28,-123.12,Entire home/apt,2,,1,129.00,30,252,0,,,No,64.50,Multi Listing Host
885600,4693732,2013-01-13,t,1,1,t,Dunbar Southlands,49.25,-123.19,Entire home/apt,2,1,1,130.00,3,165,255,4.92,2.04,Yes,65.00,Single Listing Host
1015935,56709,2009-11-23,f,4,4,t,Downtown Eastside,49.28,-123.09,Entire home/apt,2,,1,130.00,30,281,218,4.80,1.76,No,65.00,Multi Listing Host
2003897,10317553,2013-11-28,f,1,1,t,Fairview,49.26,-123.12,Entire home/apt,2,1,1,130.00,120,252,3,5.00,0.03,No,65.00,Single Listing Host
5439203,9809769,2013-11-04,t,4,5,t,Downtown,49.28,-123.12,Entire home/apt,2,,1,130.00,30,173,162,4.91,1.61,Yes,65.00,Multi Listing Host
5459210,21614195,2014-09-21,f,1,1,t,Mount Pleasant,49.26,-123.08,Entire home/apt,4,3,4,130.00,10,0,10,4.60,0.12,No,32.50,Single Listing Host
6765180,24738659,2014-12-11,,5,6,t,Riley Park,49.24,-123.10,Entire home/apt,5,3,3,130.00,31,252,1,4.00,0.05,Missing,26.00,Multi Listing Host
7148892,37437874,2015-07-03,t,1,1,t,South Cambie,49.26,-123.12,Entire home/apt,2,1,1,130.00,1,9,31,4.77,2.33,Yes,65.00,Single Listing Host
8900687,4204424,2012-11-20,f,1,1,t,Downtown Eastside,49.28,-123.10,Entire home/apt,3,1,1,130.00,60,313,13,4.77,0.16,No,43.33,Single Listing Host
14112422,63676271,2016-03-20,f,1,2,t,Downtown,49.28,-123.12,Entire home/apt,2,,1,130.00,5,10,118,4.81,1.41,No,65.00,Multi Listing Host
15037603,3045173,2012-07-24,t,1,1,t,Grandview-Woodland,49.27,-123.06,Entire home/apt,2,1,1,130.00,2,91,258,4.84,3.16,Yes,65.00,Single Listing Host
15541440,20279743,2014-08-19,,1,6,t,Downtown Eastside,49.28,-123.10,Private room,2,,1,130.00,2,0,56,4.77,1.15,Missing,65.00,Multi Listing Host
